Distance,Speed,Throttle,Brake,RPM,nGear
223.8313888888889,126.0,78.0,False,9504.0,3
226.32324374121265,127.7500032,80.6250048,False,9772.1879904,3
229.60916666666668,130.0,84.0,False,10117.0,3
241.468254454874,146.0555662222222,96.84445297777778,False,10661.283694933334,3
244.60916666666668,150.0,100.0,False,10795.0,3
259.00123026604143,165.4499968,100.0,False,10704.875018666668,3
261.40916666666664,168.0,100.0,False,10690.0,3
269.00916666666666,171.0,100.0,False,10822.0,4
269.447163495943,171.3857225142857,100.0,False,10830.968048457144,4
278.55988538780184,179.14286262857144,100.0,False,11011.321556114286,4
283.2425,183.0,100.0,False,11101.0,4
291.7313888888889,191.0,100.0,False,11101.0,4
295.4776374268427,192.3125024,100.0,False,10894.0621216,4
300.3536111111111,194.0,100.0,False,10628.0,5
307.6085350266695,198.8750048,100.0,False,10831.1252,5
313.8869444444444,203.0,100.0,False,11003.0,5
315.55601269353315,203.7249984,100.0,False,11046.8624032,5
332.6425,211.0,100.0,False,11487.0,5
344.16968630672943,215.7500032,100.0,False,11033.3746944,5
357.1980555555556,221.0,100.0,False,10532.0,5
370.4567671395398,225.0833358222222,100.0,False,10756.583470222222,5
374.2715616878959,226.2500024888889,100.0,False,10820.75013688889,5
379.99805555555554,228.0,100.0,False,10917.0,6
390.2841666666667,230.0,100.0,False,10962.0,6
396.061259269563,232.2249984,100.0,False,11058.045764266666,6
406.01750000000004,236.0,100.0,False,11221.0,6
421.4047870596778,241.7249984,100.0,False,11404.1999488,6
422.15083333333337,242.0,100.0,False,11413.0,6
441.94337207231234,246.013888,100.0,False,11380.0861184,6
446.85083333333336,247.0,100.0,False,11372.0,6
457.9619444444445,250.0,100.0,False,10252.0,6
468.35916105042077,251.24686239078486,100.0,False,10361.100459193674,6
474.6919444444446,252.0,100.0,False,10427.0,7
479.6558948757964,253.2500022857143,100.0,False,10460.000060342858,7
494.6808333333334,257.0,100.0,False,10559.0,7
496.9008057114892,257.1107145142857,100.0,False,10572.1750272,7
508.2875281076931,257.6785718857143,100.0,False,10639.7500544,7
514.7475000000001,258.0,100.0,False,10678.0,7
526.9976355008828,259.4166677333333,100.0,False,10712.708359466667,7
532.0808333333334,260.0,100.0,False,10727.0,7
549.6808333333335,264.0,100.0,False,10821.0,7
550.4144321844761,264.0,100.0,False,10825.9375632,7
561.4141666666668,264.0,100.0,False,10900.0,7
569.518923638284,264.7857152,100.0,False,10927.8928896,7
582.1030555555557,266.0,100.0,False,10971.0,7
591.6773518715669,266.46071497142856,99.53928502857143,False,10938.749952,7
602.8697222222224,267.0,99.0,False,10901.0,7
606.4872380164313,266.18333013333336,87.29439857777777,False,10795.92181048889,7
628.9697222222223,261.0,13.0,True,10129.0,7
632.3422708555091,256.7124832,10.345822933333334,True,10045.495506133333,7
644.9697222222223,240.0,0.0,True,9720.0,7
648.0715231773293,236.67498697142858,0.0,True,9791.575280457142,7
662.1586111111112,221.0,0.0,True,10129.0,6
667.5420269666021,218.218744,0.0,True,9977.1434224,6
671.7586111111112,216.0,0.0,True,9856.0,6
682.3787297679489,206.5500032,0.0,True,9463.35263296,6
693.5363888888891,196.0,0.0,True,9025.0,6
703.2958453278428,187.85713737142856,0.0,True,8642.285456457143,6
707.8475000000002,184.0,0.0,True,8461.0,6
709.3063784382106,183.3785728,0.0,True,8409.6286848,6
721.1640000531978,178.23571565714286,0.0,True,7984.485827657143,6
721.6919444444447,178.0,0.0,True,7965.0,6
731.4747061704513,170.99999573333332,0.0,True,8380.916920177779,6
738.2919444444448,166.0,0.0,False,8678.0,6
743.2725846630897,164.4285696,1.9642879999999998,False,8621.035648,6
750.8919444444448,162.0,5.0,False,8533.0,5
755.729718526622,160.6249984,15.45001216,False,8541.80001024,5
768.3363888888892,157.0,43.0,False,8565.0,5
769.656386126348,157.3750016,43.3750016,False,8582.812576,5
775.403055555556,159.0,45.0,False,8660.0,5
780.2568455403564,159.0,41.69999616,False,8675.40001792,5
784.2363888888892,159.0,39.0,False,8688.0,5
799.8867622560895,160.93905784958696,50.63434709752177,False,8785.922421404142,5
800.3811111111115,161.0,51.0,False,8789.0,5
803.4841472158247,161.34499968,49.96500096,False,8814.874976,5
809.3811111111115,162.0,48.0,False,8864.0,5
810.6863589472084,162.0,47.6375008,False,8867.9874912,5
816.5811111111116,162.0,46.0,False,8886.0,5
822.4282098506042,161.53571474285715,42.28571794285714,False,8782.0001024,5
829.1033333333338,161.0,38.0,True,8662.0,5
831.2492766148137,159.53000192,28.690012160000002,True,8515.24519168,5
837.7144444444449,155.0,0.0,True,8063.0,5
840.558218720091,152.75188070265938,0.0,True,8158.97740077108,5
849.9748991563199,144.93232806768668,0.0,True,8492.81214787953,5
853.4527777777782,142.0,0.0,True,8618.0,5
860.7642033586023,138.8333312,0.0,True,8457.2915584,5
862.6527777777783,138.0,0.0,False,8415.0,4
866.7699237964669,135.6214272,0.0,False,8340.0749568,4
872.9194444444448,132.0,0.0,False,8226.0,4
877.6833047695784,131.1812496,32.750015999999995,False,8393.0250816,4
878.741666666667,131.0,40.0,False,8430.0,4
886.0750000000005,132.0,53.0,False,8691.0,4
887.9388088785383,132.21250026666667,55.12500266666667,False,8718.625034666667,4
894.9416666666671,133.0,63.0,False,8821.0,4
898.4707592854757,137.12500586666667,68.625008,False,8918.8751392,4
904.541666666667,144.0,78.0,False,9082.0,4
905.7180352193421,144.5437488,79.0874976,False,9211.7747136,4
911.0750000000003,147.0,84.0,False,9798.0,4
919.6861111111115,155.0,91.0,False,10217.0,4
924.7184251074029,160.8392822857143,94.50356937142857,False,10442.785581714286,4
930.4658622089717,167.2678537142857,98.36071222857143,False,10691.357010285714,4
932.9083333333335,170.0,100.0,False,10797.0,4
940.0360880954242,172.48333226666668,100.0,False,11168.258173866667,4
944.5083333333337,174.0,100.0,False,11395.0,4
954.8416666666669,186.0,100.0,False,10415.0,4
956.3778268923452,187.2687472,100.0,False,10412.4625056,4
963.4194444444447,193.0,100.0,False,10401.0,5
965.057898638566,194.05000448,100.0,False,10472.70030592,5
974.5305555555558,200.0,100.0,False,10879.0,5
977.3791621385052,202.1875056,100.0,False,11012.4378416,5
981.9900782514162,205.6875056,100.0,False,11225.9378416,5
983.7305555555558,207.0,100.0,False,11306.0,5
997.8638888888893,212.0,100.0,False,11449.0,5
1005.67359242441,214.60000256,100.0,False,11520.5000704,5
1009.8638888888893,216.0,100.0,False,11559.0,5
1016.3644232059081,212.562496,67.6874624,False,11476.499904,5
1019.241666666667,211.0,53.0,False,11439.0,5
1028.534307696719,198.8571337142857,20.821404342857143,False,10446.320681142857,5
1034.0972222222224,191.0,0.0,True,9804.0,5
1037.4393360014083,183.49998628571427,0.0,True,9648.499715657143,5
1046.6194444444448,161.0,0.0,True,9182.0,5
1048.6477513210552,157.59090036363637,0.0,True,9294.613924654546,5
1060.9884691425116,134.40908218181818,0.0,True,10060.386651927272,5
1062.630555555556,131.0,0.0,True,10173.0,4
1068.7972222222227,111.0,0.0,True,9199.0,3
1069.6671090124082,109.34999296,0.0,True,9132.9997184,3
1074.352777777778,100.0,0.0,True,8759.0,2
1077.2147307640162,96.98254157444393,0.0,True,8340.396222054676,2
1081.1623475471185,92.59351624450095,0.0,True,7731.518708100768,2
1084.2663888888892,89.0,0.0,True,7233.0,2
1085.4013425304947,87.91111253333334,0.0,True,7161.269538133333,2
1089.9000987941256,83.4666680888889,0.0,True,6868.491760355556,2
1092.366388888889,81.0,0.0,True,6706.0,2
1096.560438442097,80.14090938181818,0.0,True,6568.545501090909,2
1099.2038136661683,79.59545483636364,0.0,True,6481.272773818182,2
1102.0219444444447,79.0,0.0,False,6386.0,2
1105.1391068771416,76.87142948571429,2.1285705142857143,False,6299.260751542857,2
1107.855277777778,75.0,4.0,False,6223.0,2
1109.7127890797328,75.31899640590434,11.336917335799743,False,6399.4050124650985,2
1113.745277777778,76.0,27.0,False,6776.0,2
1114.3969376736347,76.60000256,28.20000512,False,6851.30032128,2
1118.1897222222224,80.0,35.0,False,7278.0,2
1118.883247825659,80.7500032,35.90000384,False,7368.15038464,2
1122.9119444444445,85.0,41.0,False,7879.0,2
1123.1494460827648,85.10000128,41.40000512,False,7898.45024896,2
1127.7452777777778,87.0,49.0,False,8268.0,2
1129.049244350731,89.70834026666667,50.8750048,False,8426.1254048,2
1134.4119444444445,100.0,58.0,False,9027.0,2
1135.9141609519318,102.04545978181818,60.5000064,False,9227.568695272726,2
1141.5923734100575,109.3681792,69.4499968,False,9945.602016,2
1148.478502969524,117.59091432727273,79.5000064,False,10751.886877090908,2
1148.8341666666668,118.0,80.0,False,10792.0,2
1157.3723518120441,131.96429348571428,85.7500032,False,10469.17839177143,2
1159.3341666666668,135.0,87.0,False,10399.0,2
1166.2650146413455,141.3375072,59.5374688,False,10448.1156808,2
1172.4008333333334,147.0,35.0,True,10492.0,3
1176.5592334974124,139.91500416,15.9250112,True,10140.4752064,3
1179.8452777777777,134.0,0.0,True,9847.0,3
1186.4563888888888,119.0,0.0,True,8452.0,3
1186.7357846000696,118.36998656,0.0,True,8479.94559616,3
1191.4695988178469,107.09999103999999,0.0,True,8979.85039744,3
1192.2897222222223,105.0,0.0,True,9073.0,2
1196.378611111111,92.0,0.0,True,10053.0,2
1196.627171262326,91.791664,0.0,True,10055.7917024,2
1202.178611111111,87.0,0.0,True,10120.0,1
1202.861481378585,85.9687456,0.0,True,9909.999104,1
1206.2972565653527,80.5031272,0.0,True,8797.000448,1
1208.9341666666664,76.0,0.0,True,7880.0,1
